subject,awareness,variance_mean,peak_to_peak_mean
22,Unseen,3.324766083119453e-11,2.726396132642823e-05
22,Unseen,4.196329811028181e-11,3.0376027244384542e-05
22,Unseen,4.873856754178058e-11,3.2902907864500493e-05
22,Seen,3.759224155477174e-11,2.769509723085516e-05
23,Unseen,3.1948165730585114e-11,2.519540532920429e-05
23,Seen,4.7170971870723983e-11,2.8573059628537933e-05
23,Seen,4.988909767950797e-11,2.9642029506005917e-05
23,Seen,4.0771628111100335e-11,2.771831822493348e-05
23,Seen,3.864624727338536e-11,2.8103573780527514e-05
23,Unseen,3.006136358687928e-11,2.5961490798675313e-05
23,Seen,2.8551801122464578e-11,2.5707621669935863e-05
23,Seen,2.294993195030847e-11,2.180536863313718e-05
23,Seen,3.340803083638719e-11,2.6516926132146797e-05
23,Seen,3.1017299409870615e-11,2.540242424565474e-05
23,Unseen,4.9091948812773565e-11,3.212552766530553e-05
23,Seen,3.000382619853793e-11,2.460720718601182e-05
23,Seen,4.580330133666858e-11,2.856613800981947e-05
23,Seen,3.2483734328199784e-11,2.5534668167129904e-05
23,Unseen,2.8393593177511833e-11,2.4645380133995762e-05
23,Seen,4.2631772455130284e-11,2.9292510474083783e-05
23,Seen,3.477196103101692e-11,2.7535366618674587e-05
23,Unseen,3.232760247353221e-11,2.7109173261203464e-05
23,Unseen,2.5429007027086296e-11,2.3433029594994604e-05
23,Unseen,2.666819593975306e-11,2.4101439288989e-05
23,Seen,3.1336970772242224e-11,2.4660053600960094e-05
23,Seen,4.834265663425166e-11,3.119157940758405e-05
23,Seen,3.481218154052869e-11,2.5021060932215033e-05
23,Seen,4.943689846453836e-11,2.9392176243404835e-05
23,Unseen,3.095218300800218e-11,2.4781806054219565e-05
23,Unseen,3.816045979562573e-11,2.8540909864662513e-05
23,Seen,6.096172274805573e-11,3.379328209771801e-05
23,Unseen,3.823993835509469e-11,3.2007722015723644e-05
23,Unseen,3.1900710695561195e-11,2.5740523114922586e-05
23,Seen,4.917422160094365e-11,2.8389741247763967e-05
23,Seen,3.8662797222289355e-11,2.816929895994464e-05
23,Seen,3.634911271136902e-11,2.631107753625897e-05
23,Unseen,2.2347800238152558e-11,2.2603369850218106e-05
23,Unseen,3.095509305921517e-11,2.4007140551575233e-05
23,Seen,2.9251207833764584e-11,2.386326308985714e-05
23,Seen,2.143520577571656e-11,2.138035459082104e-05
23,Seen,6.759668537511512e-11,3.2929688274671194e-05
23,Seen,3.811722365865766e-11,2.8905865437780767e-05
23,Seen,3.982200822419333e-11,2.7781168190318708e-05
23,Unseen,2.2950985702569565e-11,2.212733978641433e-05
23,Unseen,3.71352002420882e-11,2.595005462271883e-05
23,Seen,3.204219725707829e-11,2.4126336674351225e-05
23,Seen,2.891363358440177e-11,2.5332420638403392e-05
23,Unseen,3.098262986638239e-11,2.457183753319366e-05
23,Seen,6.145760826259517e-11,3.150816627484385e-05
23,Seen,4.808829587056387e-11,2.895513926035566e-05
23,Seen,3.6580595630393174e-11,2.7424976541170902e-05
23,Unseen,2.5370430247708884e-11,2.367943260287041e-05
23,Seen,3.8585805221194094e-11,2.77155176838356e-05
23,Unseen,2.034124893232512e-11,2.1023430786061762e-05
23,Unseen,3.39094605744757e-11,2.5835645692533664e-05
23,Unseen,3.987108242366199e-11,2.9691048639766576e-05
23,Seen,3.67202513453387e-11,2.628155178524969e-05
23,Seen,2.52543152380088e-11,2.270018395798082e-05
23,Seen,2.7115699364937605e-11,2.3625368449222265e-05
23,Seen,3.869873516437115e-11,2.7515913051963463e-05
23,Unseen,2.5650102372521365e-11,2.428040732583819e-05
23,Seen,3.568647928022882e-11,2.6181100404629146e-05
23,Seen,2.8612699390743726e-11,2.4016197269851823e-05
23,Unseen,2.1072804543682398e-11,2.1458288978360616e-05
23,Unseen,3.759704363420789e-11,2.6364821011827395e-05
23,Seen,2.701012534345657e-11,2.4227909309970284e-05
23,Unseen,2.2956382140173755e-11,2.320084893758152e-05
23,Seen,4.057093259954382e-11,2.9953063704467915e-05
23,Seen,3.0247168251313586e-11,2.3602072536438914e-05
23,Unseen,3.056714595492655e-11,2.5101039882105965e-05
23,Seen,4.739962887942384e-11,2.8823318425309864e-05
23,Seen,5.858626981120937e-11,3.04253803532258e-05
23,Seen,5.820955926088299e-11,2.9132755011185687e-05
23,Unseen,2.2395703746462172e-11,2.1808339404998642e-05
23,Seen,4.962276469365086e-11,2.9032944211717696e-05
23,Seen,4.7434643465302546e-11,2.9289323019752182e-05
23,Unseen,2.6834001361814217e-11,2.2895697120521614e-05
23,Seen,3.073135615887422e-11,2.4813272388086754e-05
23,Unseen,2.8688691573739614e-11,2.3536608442121806e-05
23,Seen,3.314845676860438e-11,2.5548046040867272e-05
23,Seen,4.139579729962968e-11,2.6845524260062443e-05
23,Unseen,2.1297943461485856e-11,2.1549545372438985e-05
23,Seen,2.795149698912131e-11,2.4128873682845827e-05
23,Seen,3.537869120717998e-11,2.681490008792778e-05
23,Seen,3.0878764915648456e-11,2.5268808209945908e-05
23,Seen,3.4094469905750845e-11,2.722307960009548e-05
23,Seen,2.5329082147400045e-11,2.23570966029913e-05
23,Seen,4.401752444359068e-11,2.8253555425675788e-05
23,Unseen,1.8697104798722316e-11,2.0886769641936936e-05
23,Seen,3.334302601195781e-11,2.465786732856407e-05
23,Unseen,1.7207910486178717e-11,2.0379428317628282e-05
23,Seen,4.3206789986117874e-11,2.923799463181135e-05
23,Seen,3.860948462996578e-11,2.496716384555468e-05
23,Unseen,3.290636683087605e-11,2.483363550345065e-05
23,Unseen,2.6374148699951325e-11,2.466550742235717e-05
23,Seen,3.376871736571442e-11,2.5715805999420753e-05
23,Seen,3.351078196893956e-11,2.7154142572969257e-05
23,Seen,3.7625879641027735e-11,2.7941431114849822e-05
23,Seen,5.0378939417968334e-11,3.093578673449872e-05
23,Seen,5.606352321857633e-11,2.951422836450079e-05
23,Seen,3.799867328521595e-11,2.6174628198220856e-05
23,Seen,2.725903639095587e-11,2.431139626477603e-05
23,Seen,4.50369089931104e-11,2.8632148283254836e-05
23,Seen,2.916547238735871e-11,2.4769856698671164e-05
23,Seen,2.3969069507793927e-11,2.1437143850966734e-05
23,Unseen,3.045838862107446e-11,2.6280470356973956e-05
23,Seen,7.588794286596711e-11,2.786614667694214e-05
23,Unseen,3.887583571966983e-11,2.8074816933044526e-05
23,Seen,3.80373400482981e-11,2.5903297245841784e-05
23,Seen,4.794743467753584e-11,3.0064413262878236e-05
23,Seen,6.434060414845703e-11,3.4013217469435385e-05
23,Seen,3.68657080006015e-11,2.887829623811979e-05
23,Unseen,4.4960214359199594e-11,2.8748531929146465e-05
23,Seen,2.8532827548823904e-11,2.5129014960375352e-05
23,Seen,2.6240845581780095e-11,2.3344114553568693e-05
23,Unseen,3.858074823811984e-11,2.6874081671485442e-05
23,Seen,2.981369948998012e-10,3.771712350460725e-05
23,Unseen,2.993099068691507e-11,2.498400613257655e-05
23,Seen,5.636990019715992e-11,2.8753981278316887e-05
23,Seen,5.173376951468445e-11,2.7690042234125022e-05
23,Unseen,2.5908965159270032e-11,2.3006969332779276e-05
23,Seen,5.970598349382417e-11,2.799191119714092e-05
23,Seen,3.983632231538528e-11,2.6544694084454237e-05
23,Unseen,3.519903144062063e-11,2.6257846927450425e-05
23,Unseen,5.9034958121938e-11,3.334527399043045e-05
23,Seen,4.545595751315002e-11,3.301097659081464e-05
23,Unseen,3.685920399689981e-11,2.7236900846532995e-05
23,Seen,7.818563170548096e-11,3.3310209222957e-05
23,Unseen,3.196375759578373e-11,2.7266914402060407e-05
23,Seen,2.5069857250891326e-11,2.323470392718715e-05
23,Unseen,5.14050386851075e-11,2.9384048486915575e-05
23,Unseen,2.550763460705351e-11,2.250456751899045e-05
23,Seen,3.008273545298393e-11,2.433949682826364e-05
23,Seen,3.020193734661174e-11,2.6639726932813972e-05
23,Seen,4.2264061529403996e-11,3.22507026816568e-05
23,Seen,3.906230522917e-11,3.0239125240726386e-05
23,Unseen,3.139966314818874e-11,2.6480486311215317e-05
23,Unseen,2.577428977038069e-11,2.3832494163250923e-05
23,Unseen,5.018728109836231e-11,2.8220610303464193e-05
23,Seen,5.665478007454232e-11,2.8979332618755664e-05
23,Unseen,2.7088714751114826e-11,2.338378094966797e-05
23,Seen,4.2114873553520094e-11,2.7853189234949067e-05
23,Seen,3.223243792623196e-11,2.461725015606016e-05
23,Unseen,3.285318735799073e-11,2.8277058544464544e-05
23,Seen,4.069114802449615e-11,2.7951024393599832e-05
23,Unseen,1.7007057143594728e-10,3.1932391874077023e-05
23,Seen,3.374422700273573e-11,2.7036164866486965e-05
23,Seen,3.116724022378907e-11,2.5734873132621693e-05
23,Seen,2.860594567836768e-11,2.4719112468588216e-05
23,Seen,3.826302426764168e-11,2.8920697871317244e-05
23,Unseen,3.084654298030124e-11,2.4774045266713375e-05
23,Seen,3.1992640182389496e-11,2.581485989579253e-05
23,Seen,4.1436254480431214e-11,2.6548522947949437e-05
23,Seen,3.1871042482846245e-11,2.7156767575724053e-05
23,Seen,3.848956508236205e-11,2.909210138506545e-05
23,Seen,4.826096906194767e-11,2.977507695418925e-05
23,Seen,3.74635223031882e-11,2.684738585489199e-05
23,Seen,6.076026690362464e-11,3.0567245292918024e-05
23,Seen,3.283834275051832e-11,2.622804685923566e-05
23,Unseen,3.509119106604373e-11,2.7662447121962028e-05
23,Unseen,3.102191741371889e-11,2.8179444868742436e-05
23,Unseen,4.121689584801901e-11,2.8498918983144134e-05
23,Unseen,3.4644495974621614e-11,2.770749451602958e-05
23,Seen,2.7273688364935232e-11,2.387020071225289e-05
23,Seen,3.451244420574581e-11,2.838500095289364e-05
23,Seen,6.102235628909019e-11,3.5468026125261486e-05
23,Seen,3.7048857139278316e-11,2.8236807611778274e-05
23,Seen,6.567552911784299e-11,3.4086481686618515e-05
23,Seen,5.0767724011115305e-11,3.1070940598390183e-05
23,Seen,3.329642995451479e-11,2.7330118559290607e-05
23,Unseen,3.2297952967506454e-11,2.7458047383560492e-05
23,Seen,3.796155438710124e-11,2.961760020313473e-05
23,Unseen,3.253683353450145e-11,2.690277750615748e-05
23,Unseen,7.107198678587653e-11,2.994225794821888e-05
23,Seen,6.885562684102887e-11,2.980137974523729e-05
23,Seen,4.5326629858671184e-11,3.031029989179654e-05
23,Seen,4.280343881714345e-11,2.9803681475215104e-05
23,Seen,4.017078721761935e-11,2.9774652764700183e-05
23,Seen,4.197839924303802e-11,3.1046074345992836e-05
23,Unseen,3.2624272968381174e-11,2.393265262609785e-05
23,Unseen,2.855520117519438e-11,2.644962221482018e-05
23,Seen,3.569025915229651e-11,2.675421537350357e-05
23,Unseen,2.6399761263049417e-11,2.439909465489332e-05
23,Seen,4.0227469627065995e-11,2.7828513058720327e-05
23,Seen,2.0175859637674952e-11,2.1439904749244805e-05
23,Unseen,2.970684531496502e-11,2.3595499741192293e-05
23,Seen,2.641525321160443e-11,2.4467795905335193e-05
23,Seen,5.7344721912026865e-11,3.265275289716293e-05
23,Seen,8.941299197096432e-11,3.7207487976554466e-05
23,Seen,5.432543348162451e-11,3.170955698815522e-05
23,Seen,2.2766701908341338e-10,3.528358162223806e-05
23,Seen,5.1469060322371056e-11,3.087139126432473e-05
23,Seen,6.037753443293068e-11,3.4591575344842286e-05
23,Unseen,2.96559684769827e-11,2.4277506645900202e-05
23,Unseen,3.702685439923799e-11,2.80122165849674e-05
23,Seen,4.323031625481695e-11,2.895541631457281e-05
23,Unseen,3.5281891519122286e-11,2.477564067532895e-05
23,Unseen,3.604216568031273e-11,2.6648128832678334e-05
23,Seen,5.4407246455966274e-11,3.0676119210177193e-05
23,Unseen,2.5403849406061683e-11,2.3406955835671496e-05
23,Unseen,3.36138949191175e-11,2.5687967488538285e-05
23,Unseen,3.760817015271553e-11,2.90341753362978e-05
23,Unseen,3.351698954230571e-11,2.720886918989595e-05
23,Unseen,3.725314497425813e-11,2.8776440884716637e-05
23,Unseen,3.029258670287348e-11,2.8452995743911765e-05
23,Seen,5.4433900651237314e-11,3.166971909904108e-05
23,Unseen,3.5235388354939646e-11,2.8037919574765357e-05
23,Seen,4.146403749189593e-11,2.768805867939162e-05
23,Seen,3.852384842685468e-11,2.5310680003634212e-05
23,Unseen,3.25819184582756e-11,2.6228631389913406e-05
23,Seen,3.44848806515093e-11,2.8096478634042973e-05
23,Seen,4.242089608725284e-11,2.9772446888327734e-05
23,Seen,3.0697707040632264e-11,2.585536723363313e-05
23,Unseen,2.192202790166362e-11,2.181422336390146e-05
23,Unseen,2.250248427552681e-11,2.1579885954101007e-05
23,Unseen,2.6829563267717172e-11,2.357158446700935e-05
23,Unseen,3.089661539276773e-11,2.4923159476810808e-05
23,Seen,4.890543947031234e-11,3.2295768133592934e-05
23,Seen,4.515352896186091e-11,2.483668850912949e-05
23,Unseen,2.5750773363277018e-11,2.2985723810880756e-05
23,Seen,3.2154987294211145e-11,2.4782040432202716e-05
23,Unseen,2.3984766304964175e-11,2.385755715252475e-05
23,Unseen,2.5226741913408103e-11,2.3131204080623097e-05
23,Seen,3.670889159422786e-11,2.6190548591632785e-05
23,Seen,2.243846469999024e-11,2.1559760304571168e-05
23,Seen,3.410549040385486e-11,2.4820082263275605e-05
23,Seen,4.386512743774915e-11,2.868501311652464e-05
23,Seen,3.946265416693343e-11,2.767078931325821e-05
23,Unseen,4.429957834087752e-11,2.7422295853240296e-05
23,Seen,2.7971856009176037e-11,2.3643149488044485e-05
23,Unseen,2.6972141656202483e-11,2.481233762377562e-05
23,Seen,4.1621002333282686e-11,3.0253367704121945e-05
23,Unseen,3.1253105589941094e-11,2.5569768375052206e-05
23,Seen,3.434648575547425e-11,2.6179700267888873e-05
23,Unseen,2.743465401817363e-11,2.433255023240555e-05
23,Unseen,3.713498332994334e-11,2.6598611267573147e-05
23,Seen,3.136482857259492e-11,2.5150591023113054e-05
23,Seen,3.259884212329282e-11,2.5663952350563883e-05
23,Unseen,6.943196878910571e-11,2.8461236128527224e-05
23,Seen,3.955362009509488e-11,2.6765007546360227e-05
23,Seen,3.360552172789339e-11,2.7123699014684874e-05
23,Seen,8.049021035810721e-11,3.103376943168287e-05
23,Seen,3.311422826376424e-11,2.5050663421082517e-05
23,Seen,3.975581790196888e-11,2.831034897562247e-05
23,Unseen,2.9830068317913087e-11,2.4873136353029657e-05
23,Unseen,2.9782124759090127e-11,2.4710833204341326e-05
23,Unseen,5.721502140587622e-11,3.068831295934762e-05
23,Seen,7.630886504767939e-11,3.0950865339356133e-05
23,Unseen,3.845734808927305e-11,2.7137219532665346e-05
23,Seen,3.003805588798871e-11,2.622665727654738e-05
23,Unseen,3.97660934467728e-11,2.827712803722604e-05
23,Unseen,3.188009004739154e-11,2.6729904034988983e-05
23,Unseen,3.018182511873215e-11,2.5996936381754395e-05
23,Seen,4.01987850592235e-11,2.945129265189185e-05
23,Seen,4.447246120971171e-11,2.575237062170926e-05
23,Unseen,2.910002147401425e-11,2.634651308579236e-05
23,Unseen,4.458004275469194e-11,2.424302891928159e-05
23,Unseen,3.12479546168891e-11,2.486452009222399e-05
23,Seen,3.4187458152804784e-11,2.6673460790705848e-05
23,Seen,3.937687531666847e-11,2.931541716061033e-05
23,Unseen,2.6789873629593236e-11,2.4480551718489457e-05
23,Seen,2.8433100543107563e-11,2.319454775682027e-05
23,Seen,2.974588520962386e-11,2.5691236307132403e-05
23,Unseen,3.78289420749234e-11,2.9995979574609846e-05
23,Unseen,2.7068919565520136e-11,2.4542778591321925e-05
23,Unseen,3.5078851233349466e-11,2.6775146470068245e-05
23,Unseen,3.7742488209730764e-11,2.673048118420964e-05
23,Unseen,2.5840876957265947e-11,2.3916458510210467e-05
23,Unseen,3.27490176145368e-11,2.51721607794292e-05
23,Unseen,4.4979721345456625e-11,3.0992735382832486e-05
23,Seen,3.665533957548335e-11,2.9386892292307204e-05
23,Seen,4.8574421268730934e-11,3.087394678277898e-05
23,Seen,2.984451612038967e-11,2.553128369344185e-05
23,Unseen,8.49322635624479e-11,3.109284506492319e-05
23,Seen,4.1993885047506154e-11,2.860550284282515e-05
23,Seen,3.2945489772619456e-11,2.6096200280638627e-05
23,Unseen,3.012901718842849e-11,2.6467915006195587e-05
23,Seen,3.533090274757814e-11,2.6307053069299044e-05
23,Seen,5.614429225340377e-11,3.461013577592768e-05
23,Unseen,4.1559060921673024e-11,2.9218439929566867e-05
23,Seen,5.115996508339194e-11,3.223276711849518e-05
23,Unseen,4.078782236934755e-11,2.8607679630161172e-05
23,Unseen,3.8883110127384074e-11,2.5659808858268683e-05
23,Unseen,4.3228799073999106e-11,2.9996222413920464e-05
23,Seen,4.598163420355348e-11,2.950595061194709e-05
23,Seen,7.69566129059244e-11,3.572474942636312e-05
23,Unseen,3.7881538946488794e-11,2.7647408904131595e-05
23,Seen,6.600782210413066e-11,3.6464642932203125e-05
23,Seen,4.23333229651908e-11,2.7999284599479326e-05
23,Seen,5.4011699299739003e-11,3.234851790393593e-05
23,Seen,3.836191426535077e-11,2.7477179543004075e-05
23,Seen,7.019419664430718e-11,3.243754958855375e-05
23,Unseen,5.7443297411540476e-11,3.9438787285549643e-05
23,Seen,5.796878825457439e-11,3.3864359298477e-05
23,Seen,5.508955883765206e-11,3.4297792357690914e-05
23,Seen,6.067773747945271e-11,3.1884989108023264e-05
23,Seen,6.142133056100026e-11,3.542375843252873e-05
23,Seen,2.580456093038252e-11,2.40109632695416e-05
23,Seen,2.7159537064086546e-11,2.4744498881683e-05
23,Seen,4.530565725320149e-11,3.0359236049082707e-05
23,Seen,6.108319046971993e-11,3.617081311372078e-05
23,Seen,3.497827306363599e-11,2.5764277209519844e-05
23,Seen,3.926424198210931e-11,2.6055872235841744e-05
23,Seen,3.6502399094907187e-11,2.761738711576765e-05
23,Seen,5.40405024489315e-11,3.3165906989420246e-05
23,Unseen,3.0186118332915436e-11,2.6713663386098136e-05
23,Seen,4.59597947507035e-11,2.9541249192980945e-05
23,Unseen,2.6726149953846315e-11,2.2536855163157964e-05
23,Seen,4.6518126514450114e-11,3.2892409354072296e-05
23,Unseen,2.9965471527335974e-11,2.530679737958751e-05
23,Seen,7.000724249034504e-11,3.264002906477162e-05
23,Seen,5.890671979870798e-11,3.194451389499937e-05
23,Unseen,2.991785733613669e-11,2.4824501853922265e-05
23,Unseen,4.038533146315373e-11,2.8739434622570315e-05
23,Seen,4.991520613795286e-11,3.0023541693110984e-05
23,Seen,4.068281957190954e-11,2.811168755824195e-05
23,Seen,3.111562089123152e-11,2.5343222267669145e-05
23,Seen,3.787964893021895e-11,2.751821915729206e-05
23,Unseen,3.434457159759045e-11,2.829567853061197e-05
23,Seen,2.815340655770173e-11,2.547360790617992e-05
23,Seen,3.808838970152843e-11,2.8304907664775824e-05
23,Seen,5.339764049896438e-11,3.288194227081791e-05
23,Seen,2.8754299413676234e-11,2.4570330643686967e-05
23,Unseen,3.891077802692903e-11,2.80255577540349e-05
23,Seen,5.1119738972791223e-11,2.7610163053835704e-05
23,Unseen,3.858516522616741e-11,2.8238380775833952e-05
23,Seen,6.483480669018489e-11,3.081947278085049e-05
23,Unseen,3.526127196034679e-11,2.7133700608892e-05
23,Unseen,3.964093620163294e-11,2.958886381669304e-05
23,Unseen,3.438411959862708e-11,3.0158230007788296e-05
23,Unseen,8.5345751865933e-11,2.932857733906819e-05
23,Seen,9.1264979770288e-11,3.117892294510152e-05
23,Unseen,4.053846966930499e-11,2.8562882753845836e-05
23,Unseen,3.689368851967504e-11,2.7417084092431303e-05
23,Seen,5.1483924404431e-11,2.963576696689454e-05
23,Seen,4.9783525637558285e-11,3.1775926196860885e-05
23,Unseen,2.5386443277270483e-11,2.4030918134539644e-05
23,Unseen,5.4476315726972484e-11,3.479112666168442e-05
23,Seen,5.4972816694193973e-11,3.347880340622702e-05
23,Seen,4.83013130750093e-11,3.188506760289801e-05
23,Seen,3.148170103399068e-11,2.65697004136158e-05
23,Seen,8.13362860543848e-11,3.99047079529063e-05
23,Unseen,3.9617142370943394e-11,3.099296369040589e-05
23,Seen,7.97737856001107e-11,3.6942254479568114e-05
23,Unseen,4.432127916566116e-11,2.979219394677062e-05
23,Unseen,9.306238453757077e-11,2.934781987666925e-05
23,Seen,5.2876116490640335e-11,3.16080894452962e-05
23,Unseen,3.232279461561471e-11,2.77081859038257e-05
23,Seen,6.736870680874804e-11,3.103635440339813e-05
23,Unseen,4.124782295787501e-11,2.939822655270955e-05
23,Unseen,1.5950834800412557e-10,3.931285078124164e-05
23,Unseen,9.834581584074129e-11,2.9473137164264715e-05
23,Unseen,5.987467396001404e-11,3.235391625485989e-05
23,Unseen,5.010228745369879e-11,3.377719330111186e-05
23,Unseen,5.991309335596143e-11,2.8646025790393136e-05
23,Unseen,6.504160427760848e-11,3.4140224655827004e-05
23,Seen,6.06621715809541e-11,2.8516083209959796e-05
23,Seen,4.5786105604840976e-11,3.116724677446602e-05
23,Seen,5.322047474523977e-11,2.882923593665665e-05
23,Unseen,7.591369207136859e-11,2.7516915973187817e-05
23,Unseen,4.448334188414897e-11,2.929186802345991e-05
23,Seen,6.175321016457431e-11,3.18894413864834e-05
23,Unseen,7.045494067667225e-11,2.9908287233324604e-05
23,Seen,4.8220222376614074e-11,3.0154120580340522e-05
23,Unseen,2.8110645579517882e-11,2.486922751197557e-05
